gang-starr	royalty	247	394	5.55	('out', 9)	('k_ci', 5)	('k_ci_jojo', 5)
gang-starr	2-deep	257	348	5.35	('cuz', 7)	('2_deep', 3)	('cousins_they_pushed', 1)
gang-starr	the-mall	342	442	6.23	('some', 8)	('go_shoppin', 2)	('money_go_shoppin', 2)
eric-b-and-rakim	i-aint-no-joke	274	432	6.0	('when', 13)	('no_joke', 4)	('aint_no_joke', 3)
eric-b-and-rakim	my-melody	382	617	6.11	('out', 10)	('check_out', 4)	('check_out_melody', 4)
eric-b-and-rakim	microphone-fiend	260	362	5.17	('microphone', 9)	('microphone_fiend', 4)	('microphone_microphone_fiend', 2)
eric-b-and-rakim	know-the-ledge-juice	289	421	5.26	('up', 11)	('em_up', 4)	('too_close_edge', 3)
eric-b-and-rakim	whats-going-on	235	340	5.76	("what's", 9)	("what's_going", 8)	("what's_going_what's", 3)
eric-b-and-rakim	juice-know-the-ledge-	292	425	5.25	('up', 11)	('em_up', 4)	('too_close_edge', 3)
eric-b-and-rakim	let-the-rhythm-hit-em-12-vocal-version-remix	390	614	3.74	('hit', 18)	('rhythm_hit', 5)	('let_rhythm_hit', 4)
eric-b-and-rakim	chinese-arithmetic	60	300	4.35	('girls', 16)	('kissed_girls', 15)	('porgy_puddin_pie', 12)
eric-b-and-rakim	in-the-ghetto	320	484	5.04	('from', 9)	("where_you're", 6)	("where_you're_from", 3)
eric-b-and-rakim	untouchables	310	446	5.72	("it's", 11)	('keep_advised', 2)	('true_keep_advised', 2)
eric-b-and-rakim	set-em-straight	280	419	5.37	('em', 14)	('set_em', 5)	('set_em_straight', 4)
eric-b-and-rakim	lyrics-of-fury	303	405	5.13	('ya', 9)	('lyrics_fury', 3)	('breaks_unbreakable_melodies', 1)
eric-b-and-rakim	paid-in-full	180	278	5.67	('so', 10)	('this_out', 4)	('check_this_out', 4)
eric-b-and-rakim	kick-along	255	373	5.04	('kick', 20)	('kick_along', 9)	('along_kick_along', 3)
eric-b-and-rakim	eric-b-is-president	190	255	6.22	('no', 6)	('eric_b', 3)	('mind_remains_find', 1)
eric-b-and-rakim	casualties-of-war	266	400	5.48	('war', 9)	('casualties_war', 5)	('bodies_floor_casualties', 3)
eric-b-and-rakim	the-r	135	173	4.94	('doing', 8)	('doing_wit', 4)	('doing_wit_r', 4)
eric-b-and-rakim	i-know-you-got-soul	277	454	5.28	('got', 14)	('got_soul', 6)	('got_soul_got', 4)
eric-b-and-rakim	let-the-rhythm-hit-em	391	610	3.74	('hit', 17)	('rhythm_hit', 4)	('let_rhythm_hit', 3)
eric-b-and-rakim	whats-on-your-mind	300	485	5.84	('she', 13)	("know_what's", 5)	("know_what's_mind", 5)
eric-b-and-rakim	step-back	247	431	5.82	('back', 14)	('back_lab', 10)	('b_cuts_up', 9)
eric-b-and-rakim	no-competition	230	317	4.28	('competition', 12)	('competition_none', 5)	('no_competition_competition', 3)
eric-b-and-rakim	relax-with-pep	190	324	5.79	('wit', 15)	('wit_pep', 11)	('relax_wit_pep', 11)
eric-b-and-rakim	run-for-cover	306	436	5.07	('mic', 8)	('run_cover', 4)	('stompin_grounds_run', 2)
eric-b-and-rakim	musical-massacre	292	397	5.44	('ya', 7)	('ya_out', 2)	('weak_rhymer_stay', 1)
eric-b-and-rakim	pass-the-hand-grenade	188	253	5.62	('get', 8)	('hand_grenade', 4)	('pass_hand_grenade', 4)
eric-b-and-rakim	dont-sweat-the-technique	180	251	5.12	('they', 10)	('sweat_technique', 7)	('dont_sweat_technique', 5)
eric-b-and-rakim	rest-assured	241	364	5.6	('they', 17)	('oh_seven', 8)	('oh_seven_back', 8)
eric-b-and-rakim	mahogany	288	469	6.09	('she', 20)	('she_said', 4)	("'cause_real_she", 1)
eric-b-and-rakim	no-omega	321	503	4.79	('stop', 15)	('cant_stop', 13)	('stop_cant_stop', 9)
eric-b-and-rakim	the-punisher	263	436	6.06	("'em", 12)	("'em_again", 4)	("kill_'em_again", 3)
eric-b-and-rakim	move-the-crowd	170	229	5.2	('cuz', 6)	('move_crowd', 4)	('head_so_fell', 1)
eric-b-and-rakim	to-the-listeners	263	377	6.08	('but', 9)	('dont_have', 3)	('out_time_if', 1)
eric-b-and-rakim	follow-the-leader	383	616	5.81	('ya', 19)	('if_ya', 4)	('lesson_if_ya', 2)
eric-b-and-rakim	as-the-rhyme-goes-on	269	413	6.07	('rhyme', 10)	('rhyme_gets', 3)	('gets_rougher_as', 2)
eric-b-and-rakim	keep-em-eager-to-listen	276	407	5.5	('em', 12)	('keep_em', 7)	('em_eager_listen', 6)
eric-b-and-rakim	teach-the-children	277	429	5.64	('so', 8)	('teach_children', 4)	("it's_u_n", 2)
eric-b-and-rakim	put-your-hands-together	312	496	5.57	('hands', 17)	('clap_hands', 10)	('put_hands_together', 5)
eric-b-and-rakim	eric-b-never-scared	230	397	6.2	('nigga', 14)	('aint_never', 8)	('aint_never_scared', 7)
eric-b-and-rakim	keep-the-beat	226	330	5.41	('beat', 10)	('as_start', 3)	('cheek_cheek_then', 3)
ma$e	you-aint-smart	253	509	5.66	('what', 31)	('what_what', 23)	('what_what_what', 16)
ma$e	get-ready	246	514	5.24	('back', 25)	('back_back', 19)	('back_back_back', 14)
ma$e	the-love-you-need	184	470	5.53	('love', 25)	('love_need', 15)	('love_need_already', 15)
ma$e	cheat-on-you	214	347	5.26	('cheat', 10)	('she_cheat', 4)	('why_wouldnt_she', 4)
ma$e	blood-is-thicker	290	748	6.45	('all', 30)	('where_all', 18)	("nigga's_at_fuck", 14)
ma$e	feel-so-good	261	388	4.46	('bad', 9)	('bad_bad', 6)	('bad_bad_bad', 4)
ma$e	do-it-again	254	424	5.05	('again', 17)	('do_again', 11)	('again_again_again', 5)
ma$e	keep-it-on	184	389	5.26	('so', 15)	('so_right', 13)	('feels_so_right', 12)
ma$e	from-scratch	325	753	6.12	('what', 21)	('what_would', 15)	('if_could_start', 8)
ma$e	puffs-intro	52	76	4.47	('world', 6)	('harlem_world', 4)	('world_harlem_world', 4)
ma$e	intro	39	45	3.21	('yeah', 3)	('mase_yeah', 2)	('mase_yeah_heard', 1)
ma$e	stay-out-of-my-way	265	452	4.66	('come', 15)	('come_come', 8)	('come_come_come', 4)
ma$e	all-i-ever-wanted	213	364	5.6	('all', 9)	('get_money', 4)	('get_money_all', 4)
ma$e	take-whats-yours	261	411	6.32	('niggas', 10)	('mase_yo', 3)	("i'mma_make_noise", 2)
ma$e	gettin-it	282	479	5.51	('at', 14)	('where_at', 5)	('where_at_where', 3)
ma$e	gotta-survive	211	404	10.92	('im', 11)	('gotta_survive', 6)	('gotta_survive_gotta', 3)
ma$e	jealous-guy	187	432	5.54	('well', 14)	('well_well', 12)	('well_well_well', 10)
ma$e	niggaz-wanna-act	322	558	5.42	('niggas', 24)	('niggas_wanna', 6)	('get_foul_get', 4)
ma$e	wasting-my-time	232	437	4.91	('working', 16)	('dont_stop', 9)	('keep_working_working', 8)
ma$e	no-matter-what	239	437	4.91	('cant', 17)	('cant_stopped', 15)	("let's_dance_again", 4)
ma$e	i-need-to-be	268	490	6.28	('her', 15)	('then_she', 5)	('then_she_say', 3)
ma$e	if-you-want-to-party	226	391	5.36	('up', 11)	('wanna_party', 4)	('if_wanna_party', 4)
ma$e	what-you-want	191	338	5.04	('want', 13)	('tell_what', 8)	('tell_what_want', 8)
ma$e	another-story-to-tell	227	388	6.26	('know', 10)	('move_too', 2)	('shit_b_word', 2)
ma$e	do-you-remember	225	335	5.15	('they', 9)	('yeah_hands', 3)	('hands_sky_put', 3)
ma$e	my-harlem-lullaby	219	362	4.21	('this', 13)	('shopping_sprees', 3)	('drop_top_cars', 3)
ma$e	breathe,-stretch,-shake	245	516	5.11	('go', 19)	('let_go', 16)	('stretch_shake_let', 16)
ma$e	24-hours-to-live	360	619	6.32	('would', 14)	('twenty_four', 8)	('if_had_twenty', 6)
ma$e	lookin-at-me	231	413	5.1	('at', 10)	('make_hot', 8)	('why_over_there', 5)
ma$e	i-wanna-go	158	377	4.96	('twyla', 18)	('im_love', 14)	('im_love_girl', 12)
ma$e	into-what-you-say	221	478	4.88	('say', 27)	('what_say', 17)	('into_what_say', 12)
ma$e	same-niggas	336	678	6.0	("nigga's", 24)	("same_nigga's", 16)	("them_same_nigga's", 11)
ma$e	love-u-so	242	314	5.41	('mase', 9)	('so_never', 2)	('mase_love_so', 2)
ma$e	welcome-back	177	379	5.74	('back', 35)	('welcome_back', 23)	('welcome_back_welcome', 12)
ma$e	money-comes-and-goes	216	331	5.02	('money', 9)	('ha_ha', 3)	('ha_ha_ha', 2)
ma$e	player-way	285	424	5.89	('up', 13)	('player_way', 3)	('suave_house_bad', 2)
ma$e	make-me-cry	213	422	5.21	('know', 18)	('wanna_know', 11)	('wanna_know_why', 10)
killah-priest	if-i-die	268	375	5.07	('may', 10)	('may_they', 3)	('show_him_way', 2)
killah-priest	places-ive-been	277	395	5.34	('know', 9)	('killah_priest', 5)	('x2_killah_priest', 2)
killah-priest	maccabean-revolt-interlude	126	171	6.11	('rose', 7)	('same_rose', 3)	('priest_daddy_rose', 2)
killah-priest	bop-your-head	296	513	6.26	('ya', 35)	('yea_yea', 6)	('yea_yea_yea', 4)
killah-priest	almost-there	302	371	5.89	('from', 8)	('almost_there', 6)	('am_almost_there', 3)
killah-priest	view-from-masada	301	397	4.9	('she', 11)	('killah_priest', 5)	('orgy_apartment_4d', 1)
killah-priest	tai-chi	306	416	5.4	('mind', 9)	('expand_mind', 8)	('seek_shall_find', 7)
killah-priest	when-will-we-learn	232	305	4.92	('from', 6)	('killah_priest', 5)	('x2_killah_priest', 3)
killah-priest	intro	65	80	5.71	('will', 7)	('what_will', 2)	('what_will_do', 2)
killah-priest	high-explosives	159	186	5.47	('high', 5)	('high_explosives', 4)	('2x_high_explosives', 1)
killah-priest	live-by-the-gun	250	337	4.75	('by', 5)	('by_gun', 3)	('by_gun_die', 2)
killah-priest	blessed-are-those	211	253	5.06	("it's", 8)	("it's_blessing", 4)	('are_those_who', 2)
killah-priest	if-you-dont-know	294	437	5.08	('now', 6)	('killah_priest', 4)	('eye_debut_not', 3)
killah-priest	the-professional	198	322	4.74	('priest', 12)	('killah_priest', 12)	('killah_priest_professional', 11)
killah-priest	atoms-to-adams	379	561	5.39	('from', 18)	('ma_ma', 11)	('ma_ma_ma', 8)
killah-priest	science-project	193	311	3.66	('science', 24)	('science_projects', 17)	('he_heard_sound', 7)
killah-priest	one-step	262	429	5.96	('one', 39)	('one_step', 14)	('one_step_one', 11)
killah-priest	its-over	399	598	5.64	("it's", 24)	("it's_over", 20)	("kp_it's_over", 5)
killah-priest	mystic-city	316	582	6.85	('go', 16)	('where_do', 14)	('where_do_go', 14)
killah-priest	bible-basic-instructions-before-leaving-eart	320	437	5.6	('was', 10)	('leaving_earth', 4)	('before_leaving_earth', 4)
killah-priest	im-wit-that	169	218	4.74	('shit', 6)	('killah_priest', 4)	('projects_acomplice_kickin', 1)
killah-priest	maccabean-revolt	318	399	5.62	('black', 7)	('p_stone', 2)	('gun_blaze_no', 1)
killah-priest	heavy-mental	402	554	6.22	('mental', 17)	('heavy_mental', 16)	('heavy_mental_stop', 2)
killah-priest	what-part-of-the-game	248	466	5.18	('game', 20)	('part_game', 20)	('what_part_game', 20)
killah-priest	cross-my-heart	290	367	6.02	('priest', 8)	('killah_priest', 8)	('heart_hope_die', 2)
killah-priest	crusaids	23	39	2.17	('intelligence', 2)	('true_wordsmiths', 2)	('intelligence_master_elements', 2)
killah-priest	information	262	387	6.79	('information', 10)	('have_decide', 8)	('will_have_decide', 5)
killah-priest	wisdom	181	228	5.07	('life', 9)	('love_life', 5)	('life_are_love', 4)
killah-priest	fake-mcs	237	293	4.97	('from', 4)	('too_many', 4)	('theres_too_many', 2)
killah-priest	hard-times	334	422	4.54	('from', 7)	('killah_priest', 4)	('turf_beauty_once', 1)
killah-priest	rap-legend	183	216	4.91	('from', 6)	('killah_priest', 3)	("close_jehovah's_heart", 1)
killah-priest	gotta-eat	249	317	4.66	('at', 6)	('this_shit', 4)	('do_this_shit', 4)
killah-priest	from-then-till-now	306	444	5.41	('now', 17)	('from_then', 8)	('from_then_till', 8)
keith-sweat	one-on-one	76	305	4.55	('one', 50)	('one_one', 43)	('one_one_one', 36)
keith-sweat	come-and-get-with-me	203	478	5.83	('get', 27)	('come_get', 18)	('got_what_need', 14)
keith-sweat	satisfy-you	108	236	3.69	('do', 13)	('no_matter', 8)	('matter_what_do', 8)
keith-sweat	he-say,-she-say	109	277	3.55	('told', 20)	("i've_been", 6)	('couldnt_wait_run', 5)
keith-sweat	things	157	351	3.25	('things', 28)	('things_do', 15)	('so_many_things', 13)
keith-sweat	why-u-treat-me-so-cold	124	324	4.7	('cold', 29)	('wrong_wrong', 21)	('cold_cold_cold', 14)
keith-sweat	nobody	65	191	3.13	('nobody', 28)	('who_can', 16)	('nobody_who_can', 14)
keith-sweat	love-jones	190	303	4.59	('can', 11)	('can_go', 8)	('can_go_can', 2)
keith-sweat	kiss-you	64	152	3.53	('touch', 9)	('freak_freak', 6)	('how_gonna_freak', 3)
keith-sweat	whatcha-like	169	316	3.43	('what', 29)	('know_what', 12)	('know_what_need', 6)
keith-sweat	games	107	327	4.36	('wanna', 23)	('dont_wanna', 18)	('better_off_without', 10)
keith-sweat	ill-trade-a-million-dollars	133	349	4.65	('just', 14)	("i'll_trade", 9)	('who_will_love', 6)
keith-sweat	twisted	91	142	3.84	('baby', 7)	('repeat_1', 4)	('baby_love_so', 1)
keith-sweat	how-do-you-like-it	126	362	5.32	('do', 37)	('how_do', 20)	('when_do_just', 13)
keith-sweat	im-not-ready	91	321	5.63	('ready', 33)	('not_ready', 25)	('ready_end_this', 8)
keith-sweat	come-with-me	74	117	4.03	('would', 7)	('would_mind', 6)	('would_mind_if', 4)
keith-sweat	only-wanna-please-you	112	315	3.32	('only', 10)	("i'll_go", 8)	('girl_gotta_have', 6)
keith-sweat	dont-have-me	82	276	3.54	('have', 20)	('make_say', 14)	('gon_make_say', 6)
keith-sweat	all-eyes-on-me-revisiting-cold-blooded	200	306	4.64	('uh', 14)	('uh_uh', 6)	('uh_uh_yeah', 6)
keith-sweat	i-put-you-on	183	317	3.82	('put', 19)	('because_got', 5)	('girl_one_put', 4)
keith-sweat	im-not-ready-remix	188	729	5.44	('ready', 59)	('not_ready', 44)	('ready_end_this', 14)
keith-sweat	real-man	86	298	4.03	('want', 18)	('real_man', 10)	('know_real_man', 9)
keith-sweat	caught-up	140	471	4.4	('no', 28)	('caught_up', 23)	("never_thought_i'd", 19)
saafir	joint-custody	290	357	5.95	('ya', 13)	('ya_raise', 2)	('ya_raise_ya', 2)
saafir	no-return-goin-crazy	309	367	3.78	('but', 5)	('goin_crazy', 2)	('pity_whispered_but', 1)
saafir	rashinel	89	93	3.58	('but', 2)	('pave_way', 1)	('loss_gravity_coming', 1)
saafir	playa-hayta	252	327	3.27	('not', 5)	('same_as', 2)	("from_back_i'll", 1)
saafir	light-sleeper	205	260	3.17	('but', 9)	('but_dont', 2)	("'cause_try_wide", 1)
saafir	poke-martian	79	85	3.27	('not', 2)	('mentat_poke', 1)	("septic's_anti_skeptical", 1)
saafir	bent	247	281	5.51	('no', 5)	('so_know', 1)	('find_lost_treasure', 1)
